"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GAT","GIN","GatedGCN","add_mlp","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","gfl_readout","hidden_dim","k_clique","legacy","logger","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","p_ER_graph","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","togl_position","train_eps","training_seed","use_node_attributes","weight_decay","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","trainer/global_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_MNIST","1l7fi9q1","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T21:29:59.000Z","2441","gqj23x78","false","true","","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","10527233","false","0","","","122","0.0000078125","0.8496000170707703","0.490005224943161","0.8496000170707703","0.49000513553619385","1","1","0.0035944744013249874","0.0035944744013249874","52339","0.8686000108718872","","","1.1378065347671509","","","",""
"LargerGCN_MNIST","qfavhu1l","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T21:25:03.000Z","2368","gqj23x78","false","true","","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","13505250","false","0","","","119","0.0000078125","0.8434000015258789","0.5181745290756226","0.8434000015258789","0.5181745886802673","1","1","0.002641381463035941","0.002641381463035941","51052","0.870199978351593","","","1.0193274021148682","","","",""
"LargerGCN_MNIST","6541ybg4","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T21:05:37.000Z","2371","gqj23x78","false","true","","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","18741105","false","0","","","107","0.0000078125","0.8569999933242798","0.47323545813560486","0.8569999933242798","0.47323545813560486","1","1","0.005432298872619867","0.005432298872619867","45904","0.8672000169754028","","","0.810560941696167","","","",""
"LargerGCN_MNIST","p5odauzy","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:55:12.000Z","2252","gqj23x78","false","true","","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","56750292","false","0","","","108","0.0000078125","0.8546000123023987","0.4903963804244995","0.8546000123023987","0.4903964400291443","0.9921875","0.9921875","0.026121381670236588","0.02612137980759144","46333","0.859000027179718","","","0.9384864568710328","","","",""
"LargerGCN_MNIST","0jknmps5","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:53:46.000Z","2155","gqj23x78","false","true","","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","10527233","false","0","","","120","0.0000078125","0.8356000185012817","0.5679061412811279","0.8356000185012817","0.5679061412811279","0.9921875","0.9921875","0.038628268986940384","0.038628268986940384","51481","0.8370000123977661","","","0.8885114789009094","","","",""
"LargerGCN_MNIST","xqp9izob","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:53:01.000Z","2329","gqj23x78","false","true","","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","13505250","false","0","","","131","0.0000078125","0.8389999866485596","0.5528405904769897","0.8389999866485596","0.5528407096862793","0.9921875","0.9921875","0.03231222927570343","0.03231222927570343","56200","0.8324000239372253","","","0.914682924747467","","","",""
"LargerGCN_MNIST","rdmotbcm","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:51:35.000Z","1987","gqj23x78","false","true","","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","18741105","false","0","","","116","0.0000078125","0.8205999732017517","0.5945664644241333","0.8205999732017517","0.5945665836334229","0.9921875","0.9921875","0.045107707381248474","0.045107707381248474","49765","0.8378000259399414","","","0.8071059584617615","","","",""
"LargerGCN_MNIST","su4qedca","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:21:36.000Z","2618","gqj23x78","false","true","","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","56750292","false","0","","","128","0.0000078125","0.8396000266075134","0.5729211568832397","0.8396000266075134","0.5729211568832397","0.9765625","0.9765625","0.05917651578783989","0.05917651578783989","54913","0.8385999798774719","","","0.93659108877182","","","",""
"LargerGCN_MNIST","p39vrhd9","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:18:25.000Z","2060","gqj23x78","false","true","","false","","true","128","","MNIST","","","3","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","10527233","false","0","","","123","0.0000078125","0.7946000099182129","0.6512531042098999","0.7946000099182129","0.6512529850006104","0.9296875","0.9296875","0.24024538695812225","0.24024540185928345","52768","0.7942000031471252","","","0.7401988506317139","","","",""
"LargerGCN_MNIST","wb28ssml","finished","-","expectationmax","LargerGCN, MNIST","2021-05-19T20:18:24.000Z","2186","gqj23x78","false","true","","false","","true","128","","MNIST","","","3","","","","","0","","","","","","","","146","","","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","","false","","true","","false","","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","56750292","false","0","","","122","0.0000078125","0.7875999808311462","0.6824521422386169","0.7875999808311462","0.6824521422386169","0.875","0.875","0.4255991578102112","0.4255991280078888","52339","0.7796000242233276","","","0.7195477485656738","","","",""
