"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","legacy","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_Necklaces","fyrgpi71","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:22:50.000Z","481","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","46","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1587367294","true","","","199","0.00003125","0.9898989796638488","0.04799913242459297","0.9898989796638488","0.04799911752343178","1","1","0.000014774435840081424","0.00001178269576485036","0.9780219793319702","","","0.10569345206022264","","","",""
"LargerTopoGNN_Necklaces","sswkv3ul","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:20:47.000Z","471","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","45","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3745921597","true","","","199","0.000015625","1","0.00948260072618723","1","0.009482602588832378","1","1","0.000013162422874302138","0.0000021643872969434597","0.9670329689979552","","","0.2170298993587494","","","",""
"LargerTopoGNN_Necklaces","ln4yz468","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:15:11.000Z","497","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","44","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2045151900","true","","","199","0.0000625","0.9898989796638488","0.036809612065553665","0.9898989796638488","0.03680966421961784","1","1","0.00003847122570732608","0.000011872185496031308","1","","","0.00377428624778986","","","",""
"LargerTopoGNN_Necklaces","fyrgpi71","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:14:45.000Z","482","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","43","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1346615556","true","","","199","0.000015625","1","0.023566314950585365","1","0.02356632612645626","1","1","0.00003721063694683835","0.000015049575267767068","0.9780219793319702","","","0.12105146795511246","","","",""
"LargerTopoGNN_Necklaces","sswkv3ul","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:13:06.000Z","456","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","false","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2756620013","true","","","199","0.00003125","0.9595959782600404","0.11019047349691392","0.9595959782600404","0.11019043624401093","1","1","0.000018134003767045215","0.00001410716686223168","0.9780219793319702","","","0.22249388694763184","","","",""
"LargerTopoGNN_Necklaces","ln4yz468","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:06:49.000Z","497","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","46","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","838265738","true","","","199","0.000015625","0.9898989796638488","0.04683840274810791","0.9898989796638488","0.04683849215507507","1","1","0.000016605592463747598","0.000024656723326188512","0.9780219793319702","","","0.05392974615097046","","","",""
"LargerTopoGNN_Necklaces","fyrgpi71","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:06:23.000Z","495","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","45","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1292606825","true","","","199","0.000015625","0.9797979593276978","0.14001959562301636","0.9797979593276978","0.14001961052417755","1","1","0.000024887489416869357","0.00003012218076037243","0.9670329689979552","","","0.22269152104854584","","","",""
"LargerTopoGNN_Necklaces","sswkv3ul","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T07:05:10.000Z","472","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","44","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","389717709","true","","","199","0.000015625","0.9898989796638488","0.08346490561962128","0.9898989796638488","0.08346487581729889","1","1","0.000014352383004734293","0.000008992674338514917","0.9890109896659852","","","0.017412083223462105","","","",""
"LargerTopoGNN_Necklaces","ln4yz468","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T06:58:33.000Z","491","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","43","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","435135185","true","","","199","0.000015625","0.9898989796638488","0.022232072427868843","0.9898989796638488","0.02223210036754608","1","1","0.00002121988291037269","0.00001123893707699608","0.9670329689979552","","","0.060665979981422424","","","",""
"LargerTopoGNN_Necklaces","sswkv3ul","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-04T06:57:25.000Z","461","44d8x3jo","false","mean","true","32","","Necklaces","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2307759790","true","","","199","0.000015625","0.939393937587738","0.12152240425348282","0.939393937587738","0.12152238190174104","1","1","0.00002096160278597381","0.000011768020158342551","0.9780219793319702","","","0.18471652269363403","","","",""
