"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","legacy","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_DD","mqed2e6c","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T16:54:36.000Z","1196","2ioaytcj","false","mean","true","20","true","DD","true","shallow","2","32","true","32","false","0","","true","false","32","0","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","327","6.8359375e-7","0.7731092572212219","0.5087291598320007","0.7731092572212219","0.5165736675262451","0.699999988079071","0.699999988079071","0.48579588532447815","0.48579588532447815","0.8559321761131287","","","0.4352111220359802","","","",""
"LargerTopoGNN_DD","x14azriw","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T21:29:50.000Z","1974","2ioaytcj","false","mean","true","20","true","DD","false","shallow","4","32","true","32","false","0","","true","true","32","8","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","339","6.8359375e-7","0.6495726704597473","0.6429665684700012","0.5982906222343445","0.6547664403915405","0.44999998807907104","0.44999998807907104","0.7139360904693604","0.7139360904693604","0.6355932354927063","","","0.6178049445152283","","","",""
"LargerTopoGNN_DD","qdybhhd5","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T17:17:28.000Z","1052","2ioaytcj","false","mean","true","20","true","DD","true","shallow","2","32","true","32","false","0","","true","false","32","8","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","305","6.8359375e-7","0.7094017267227173","0.5448538064956665","0.7350427508354187","0.5539639592170715","0.699999988079071","0.699999988079071","0.5572962164878845","0.5572962164878845","0.694915235042572","","","0.5511682033538818","","","",""
"LargerTopoGNN_DD","19a03416","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T15:42:48.000Z","774","2ioaytcj","false","mean","true","20","true","DD","true","shallow","1","32","true","32","false","0","","true","true","32","2","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","364","6.8359375e-7","0.6186440587043762","0.6745770573616028","0.6610169410705566","0.6365168690681458","0.699999988079071","0.699999988079071","0.49873536825180054","0.49873536825180054","0.6694915294647217","","","0.6260449290275574","","","",""
"LargerTopoGNN_DD","mva2jem3","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T17:14:54.000Z","1346","2ioaytcj","false","mean","true","20","true","DD","true","shallow","2","32","true","32","false","0","","true","false","32","6","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","375","6.8359375e-7","0.7796609997749329","0.5419489741325378","0.7711864113807678","0.5390530228614807","0.800000011920929","0.800000011920929","0.3859865665435791","0.3859865665435791","0.7542372941970825","","","0.5066155195236206","","","",""
"LargerTopoGNN_DD","9n9eraw4","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T18:27:39.000Z","1047","2ioaytcj","false","mean","true","20","true","DD","true","shallow","5","32","true","32","false","0","","true","true","32","0","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","369","6.8359375e-7","0.605042040348053","0.6685109734535217","0.6722689270973206","0.6249852776527405","0.6000000238418579","0.6000000238418579","0.6708627343177795","0.6708627343177795","0.7966101765632629","","","0.5211923122406006","","","",""
"LargerTopoGNN_DD","8w4d5yp7","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T18:37:44.000Z","912","2ioaytcj","false","mean","true","20","true","DD","true","shallow","5","32","true","32","false","0","","true","true","32","5","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","328","6.8359375e-7","0.694915235042572","0.5819903016090393","0.6101694703102112","0.6682899594306946","0.6499999761581421","0.6499999761581421","0.6368645429611206","0.6368645429611206","0.694915235042572","","","0.5519523620605469","","","",""
"LargerTopoGNN_DD","a6vlmf3y","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T21:25:10.000Z","10094","2ioaytcj","false","mean","true","20","true","DD","false","shallow","4","32","true","32","false","0","","true","true","32","6","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","419","6.8359375e-7","0.6440678238868713","0.6213061213493347","0.6694915294647217","0.632839560508728","0.699999988079071","0.699999988079071","0.6260161399841309","0.6260161399841309","0.7033898234367371","","","0.612166702747345","","","",""
"LargerTopoGNN_DD","x5mk3dah","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T17:35:19.000Z","788","2ioaytcj","false","mean","true","20","true","DD","true","shallow","3","32","true","32","false","0","","true","true","32","0","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","331","6.8359375e-7","0.6554622054100037","0.6176283359527588","0.7142857313156128","0.5803403854370117","0.75","0.75","0.5320302248001099","0.5320302248001099","0.7203390002250671","","","0.5669196844100952","","","",""
"LargerTopoGNN_DD","8k5yo33a","finished","-","expectationmax","DD, LargerTopoGNN","2021-02-04T19:44:03.000Z","2292","2ioaytcj","false","mean","true","20","true","DD","false","shallow","1","32","true","32","false","0","","true","false","32","9","","138","true","0.0007","25","1000","false","","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","","42","","","","true","false","true","Tasks.GRAPH_CLASSIFICATION","true","421","false","","","389","6.8359375e-7","0.7435897588729858","0.5240973234176636","0.7692307829856873","0.5311104655265808","0.8500000238418579","0.8500000238418579","0.42570942640304565","0.42570942640304565","0.7288135886192322","","","0.5576395392417908","","","",""
