"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GAT","GIN","GatedGCN","add_mlp","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","gfl_readout","hidden_dim","k_clique","legacy","logger","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","p_ER_graph","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","togl_position","train_eps","training_seed","use_node_attributes","weight_decay","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","trainer/global_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T07:35:22.000Z","763","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","9","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","815817276","false","0","","","304","7.8125e-7","0.6410256624221802","0.6654712557792664","0.6239316463470459","0.6596432328224182","0.550000011920929","0.550000011920929","0.6896107196807861","0.6896107196807861","14289","0.6271186470985413","","","0.6687602400779724","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T07:25:06.000Z","612","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","8","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2424440545","false","0","","","248","7.8125e-7","0.5726495981216431","0.6757137775421143","0.632478654384613","0.6597647070884705","0.800000011920929","0.800000011920929","0.5464513301849365","0.5464513301849365","11657","0.5847457647323608","","","0.6793715357780457","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T07:12:56.000Z","726","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","7","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2181339558","false","0","","","286","7.8125e-7","0.6581196784973145","0.6187757253646851","0.7179487347602844","0.5863598585128784","0.6499999761581421","0.6499999761581421","0.6686317920684814","0.6686317920684814","13443","0.6610169410705566","","","0.5936132669448853","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T07:02:10.000Z","642","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","6","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","260170308","false","0","","","268","7.8125e-7","0.5423728823661804","0.6977244019508362","0.5847457647323608","0.6837437748908997","0.6499999761581421","0.6499999761581421","0.6622311472892761","0.6622311472892761","12597","0.6610169410705566","","","0.6343527436256409","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:48:55.000Z","789","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","5","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","172338802","false","0","","","321","7.8125e-7","0.6271186470985413","0.6250874996185303","0.6271186470985413","0.6345614790916443","0.800000011920929","0.800000011920929","0.5440242886543274","0.5440242886543274","15088","0.6694915294647217","","","0.6027289032936096","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:37:02.000Z","708","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","4","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","1627080210","false","0","","","274","7.8125e-7","0.6779661178588867","0.6252580881118774","0.6016949415206909","0.6513068079948425","0.6499999761581421","0.6499999761581421","0.6624453067779541","0.6624453067779541","12879","0.6694915294647217","","","0.6302213668823242","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:24:01.000Z","773","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","3","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3234261320","false","0","","","303","7.8125e-7","0.7118644118309021","0.6190956830978394","0.6440678238868713","0.6436623930931091","0.75","0.75","0.548762857913971","0.548762857913971","14242","0.7118644118309021","","","0.5852047204971313","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:12:14.000Z","702","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","2","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3631413222","false","0","","","275","7.8125e-7","0.5762711763381958","0.6906689405441284","0.5847457647323608","0.6788132786750793","0.699999988079071","0.699999988079071","0.6390072703361511","0.6390072703361511","12926","0.6016949415206909","","","0.6632214784622192","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:00:17.000Z","713","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","1","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3337521624","false","0","","","276","7.8125e-7","0.6101694703102112","0.6623666882514954","0.6016949415206909","0.652667760848999","0.6000000238418579","0.6000000238418579","0.651319682598114","0.651319682598114","12973","0.6864407062530518","","","0.6401134729385376","","","",""
"LargerGCN_DD","k1ow8bth","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:50:54.000Z","557","z624zsxd","true","false","false","false","","true","20","true","DD","","","5","","","","","0","","","","","0","","","17","","true","","0.00005","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2427700260","false","0","","","213","7.8125e-7","0.6470588445663452","0.6551512479782104","0.6386554837226868","0.6603019833564758","0.44999998807907104","0.44999998807907104","0.7156698703765869","0.7156698703765869","10012","0.6355932354927063","","","0.6611914038658142","","","",""
