"Name","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","gfl_readout","hidden_dim","legacy","logger","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:33:18.000Z","312","6hgy3mhy","false","","true","32","","Necklaces","","","7","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","46","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3058877851","true","","","199","0.000015625","0.868686854839325","0.331803560256958","0.868686854839325","0.33180326223373413","1","1","0.000016981550288619474","0.000058694800827652216","0.9340659379959106","","","0.38128823041915894","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:27:42.000Z","328","6hgy3mhy","false","","true","32","","Necklaces","","","7","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","45","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1256747397","true","","","199","0.000015625","0.8888888955116272","0.452507883310318","0.8888888955116272","0.4525079727172851","1","1","0.0001124836562667042","0.00002656367905728985","0.9230769276618958","","","0.40319567918777466","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:22:16.000Z","318","6hgy3mhy","false","","true","32","","Necklaces","","","7","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","44","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","790434235","true","","","199","0.000015625","0.9292929172515868","0.20177915692329407","0.9292929172515868","0.20177893340587616","1","1","0.00013908416440244764","0.000028690899853245355","0.9450549483299256","","","0.3396795988082886","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:16:40.000Z","329","6hgy3mhy","false","","true","32","","Necklaces","","","7","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","43","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3742050119","true","","","199","0.0000625","0.939393937587738","0.19124747812747955","0.939393937587738","0.19124749302864075","1","1","0.00004316357080824673","0.000013909875633544289","0.9230769276618958","","","0.3682485520839691","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:11:19.000Z","316","6hgy3mhy","false","","true","32","","Necklaces","","","7","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","2413831789","true","","","199","0.00003125","0.9494949579238892","0.18616604804992676","0.9494949579238892","0.18616613745689392","1","1","0.00006084686174290255","0.000010988945177814458","0.901098906993866","","","0.7323167324066162","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:06:24.000Z","287","6hgy3mhy","false","","true","32","","Necklaces","","","6","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","46","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","4043700253","true","","","199","0.000015625","0.9090909361839294","0.2046946287155151","0.9090909361839294","0.2046946287155151","1","1","0.00005818367208121344","0.000024798218873911537","0.8901098966598511","","","0.44171079993247986","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T22:01:40.000Z","279","6hgy3mhy","false","","true","32","","Necklaces","","","6","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","45","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1330736408","true","","","199","0.00003125","0.8383838534355164","0.5086044073104858","0.8383838534355164","0.5086044073104858","1","1","0.00011211192759219556","0.00004186655496596359","0.9230769276618958","","","0.6350679993629456","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:56:29.000Z","304","6hgy3mhy","false","","true","32","","Necklaces","","","6","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","44","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","398116970","true","","","199","0.000015625","0.9090909361839294","0.45983654260635376","0.9090909361839294","0.45983630418777466","1","1","0.0001482197840232402","0.00024308546562679112","0.901098906993866","","","0.34804192185401917","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:51:24.000Z","300","6hgy3mhy","false","","true","32","","Necklaces","","","6","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","43","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1480622024","true","","","199","0.00003125","0.9292929172515868","0.2729818522930145","0.9292929172515868","0.27298182249069214","1","1","0.00004111792804906145","0.00002620160739752464","0.8901098966598511","","","0.553942084312439","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:46:29.000Z","288","6hgy3mhy","false","","true","32","","Necklaces","","","6","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","2689875904","true","","","199","0.000015625","0.8383838534355164","0.49617472290992737","0.8383838534355164","0.49617472290992737","1","1","0.0005537551478482783","0.000050143131375079975","0.8241758346557617","","","1.129260540008545","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:41:45.000Z","279","6hgy3mhy","false","","true","32","","Necklaces","","","5","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","46","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3727698237","true","","","199","0.0000078125","0.7979797720909119","0.4052719473838806","0.7979797720909119","0.4052720069885254","1","1","0.00014090212062001228","0.00002359863356105052","0.8571428656578064","","","0.7240899801254272","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:36:55.000Z","283","6hgy3mhy","false","","true","32","","Necklaces","","","5","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","45","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1022633247","true","","","199","0.000015625","0.8484848737716675","0.3871694505214691","0.8484848737716675","0.3871694505214691","1","1","0.00026818079641088843","0.00019912052084691825","0.8791208863258362","","","0.6797443628311157","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:32:06.000Z","281","6hgy3mhy","false","","true","32","","Necklaces","","","5","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","44","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","457298937","true","","","199","0.0000625","0.8383838534355164","1.006623387336731","0.8383838534355164","1.0066235065460205","1","1","0.0003488612419459969","0.00002490965744073037","0.901098906993866","","","0.4433702230453491","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:27:21.000Z","277","6hgy3mhy","false","","true","32","","Necklaces","","","5","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","43","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","1497593547","true","","","199","0.0000078125","0.747474730014801","0.48429766297340393","0.747474730014801","0.4842976927757263","1","1","0.0003861435689032078","0.0008733798167668283","0.8351648449897766","","","0.7423794269561768","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:22:30.000Z","282","6hgy3mhy","false","","true","32","","Necklaces","","","5","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","2100871885","true","","","199","0.0000078125","0.7070707082748413","0.5752217769622803","0.7070707082748413","0.5752217769622803","1","1","0.0008945281733758748","0.000016119023712235503","0.8351648449897766","","","1.0123865604400637","","","",""
"LargerGCN_Necklaces","finished","-","edebrouwer","LargerGCN, Necklaces","2021-02-03T21:17:51.000Z","272","6hgy3mhy","false","","true","32","","Necklaces","","","4","","","","","0","","","","","","","","146","","","0.001","25","200","false","3","0.000001","LargerGCN","2","","","","","","","","","","","","3","false","","true","","","46","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","3048207004","true","","","199","0.000015625","0.8383838534355164","0.46433353424072266","0.8383838534355164","0.46433353424072266","1","1","0.0003386755124665797","0.00005415247869677842","0.8131868243217468","","","0.7451703548431396","","","",""
