"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GAT","GIN","GatedGCN","add_mlp","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","gfl_readout","hidden_dim","k_clique","legacy","logger","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","p_ER_graph","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","togl_position","train_eps","training_seed","use_node_attributes","weight_decay","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","trainer/global_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:48:31.000Z","656","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","9","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3241311322","false","0","","","365","6.8359375e-7","0.7179487347602844","0.6025998592376709","0.752136766910553","0.5501816868782043","0.8500000238418579","0.8500000238418579","0.5189879536628723","0.5189879536628723","17156","0.694915235042572","","","0.5931484699249268","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:36:14.000Z","715","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","8","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2518447360","false","0","","","395","6.8359375e-7","0.752136766910553","0.5404698848724365","0.752136766910553","0.5713128447532654","0.6499999761581421","0.6499999761581421","0.49299144744873047","0.49299144744873047","18566","0.7457627058029175","","","0.5356994271278381","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:22:59.000Z","791","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","7","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","567027366","false","0","","","442","6.8359375e-7","0.7948718070983887","0.47377458214759827","0.7863247990608215","0.48155251145362854","0.8999999761581421","0.8999999761581421","0.43540969491004944","0.43540969491004944","20775","0.7796609997749329","","","0.5125719904899597","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T06:10:41.000Z","735","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","6","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3047249054","false","0","","","420","6.8359375e-7","0.7288135886192322","0.629455029964447","0.7288135886192322","0.626274824142456","0.75","0.75","0.49459129571914673","0.49459129571914673","19741","0.7966101765632629","","","0.5289860367774963","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:59:50.000Z","648","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","5","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","4215334401","false","0","","","353","6.8359375e-7","0.7796609997749329","0.5651090741157532","0.7457627058029175","0.5800842046737671","0.75","0.75","0.8627430200576782","0.8627430200576782","16592","0.7457627058029175","","","0.564696192741394","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:49:09.000Z","620","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","4","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","1084544649","false","0","","","355","6.8359375e-7","0.7966101765632629","0.4853186011314392","0.7966101765632629","0.4782417416572571","0.949999988079071","0.949999988079071","0.4342361092567444","0.4342361092567444","16686","0.7881355881690979","","","0.4795882105827331","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:38:33.000Z","631","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","3","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3698320482","false","0","","","361","6.8359375e-7","0.7033898234367371","0.6731328368186951","0.7372881174087524","0.6071068048477173","0.8999999761581421","0.8999999761581421","0.41271939873695374","0.41271939873695374","16968","0.8305084705352783","","","0.47738558053970337","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:27:50.000Z","619","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","2","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2798736682","false","0","","","347","6.8359375e-7","0.7372881174087524","0.5251205563545227","0.7457627058029175","0.5337706208229065","0.75","0.75","0.6739488840103149","0.6739488840103149","16310","0.7796609997749329","","","0.5296782851219177","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:18:36.000Z","551","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","1","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","4205274298","false","0","","","306","6.8359375e-7","0.7627118825912476","0.5732423067092896","0.7457627058029175","0.5770722031593323","0.8500000238418579","0.8500000238418579","0.4349623620510102","0.4349623620510102","14383","0.8389830589294434","","","0.4747210144996643","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T05:06:55.000Z","676","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","5","","","","","0","","","","","0","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2698151442","false","0","","","372","6.8359375e-7","0.7647058963775635","0.561777651309967","0.7647058963775635","0.5617147088050842","0.699999988079071","0.699999988079071","0.4960558414459229","0.4960558414459229","17485","0.8305084705352783","","","0.4544328451156616","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T04:57:48.000Z","542","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","9","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2973895119","false","0","","","317","6.8359375e-7","0.7350427508354187","0.5610544085502625","0.7264957427978516","0.5558446049690247","0.699999988079071","0.699999988079071","0.5409973859786987","0.5409973859786987","14900","0.7288135886192322","","","0.5696826577186584","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T04:48:51.000Z","531","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","8","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2635758915","false","0","","","321","6.8359375e-7","0.752136766910553","0.5511221289634705","0.752136766910553","0.5279169678688049","0.8500000238418579","0.8500000238418579","0.4301487803459167","0.4301487803459167","15088","0.7118644118309021","","","0.5671581029891968","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T04:37:59.000Z","647","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","7","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","1404007995","false","0","","","383","6.8359375e-7","0.7777777910232544","0.4851712584495544","0.8034188151359558","0.4823130667209625","0.75","0.75","0.5238581895828247","0.5238581895828247","18002","0.7711864113807678","","","0.6103671789169312","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T04:28:49.000Z","544","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","6","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3776956289","false","0","","","346","6.8359375e-7","0.7372881174087524","0.5509195923805237","0.7372881174087524","0.5455796122550964","0.6000000238418579","0.6000000238418579","0.5618343353271484","0.5618343353271484","16263","0.7881355881690979","","","0.49044591188430786","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T04:20:48.000Z","477","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","5","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2278505865","false","0","","","298","6.8359375e-7","0.7881355881690979","0.5555399656295776","0.7627118825912476","0.5555662512779236","0.800000011920929","0.800000011920929","0.570722222328186","0.570722222328186","14007","0.7542372941970825","","","0.5517300963401794","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T04:07:00.000Z","807","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","4","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2992543816","false","0","","","486","6.8359375e-7","0.7796609997749329","0.481838196516037","0.7966101765632629","0.47848019003868103","0.8500000238418579","0.8500000238418579","0.4376393854618073","0.4376393854618073","22843","0.7881355881690979","","","0.4743628203868866","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T03:58:09.000Z","525","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","3","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","2694197019","false","0","","","315","6.8359375e-7","0.7118644118309021","0.6234058141708374","0.7203390002250671","0.6011601686477661","0.75","0.75","0.5172725319862366","0.5172725319862366","14806","0.8220338821411133","","","0.4736747145652771","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T03:48:14.000Z","592","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","2","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","3080209474","false","0","","","374","6.8359375e-7","0.7372881174087524","0.5563498139381409","0.7542372941970825","0.543599545955658","0.800000011920929","0.800000011920929","0.521398663520813","0.521398663520813","17579","0.7288135886192322","","","0.5484150052070618","","","",""
"LargerGCN_DD","hpkzs42b","finished","-","edebrouwer","DD, LargerGCN","2021-05-19T03:37:27.000Z","605","0m0a9gj3","false","true","false","false","","true","20","true","DD","","","4","","","","","0","","","","","1","","","138","","true","","0.0007","25","1000","false","","0.000001","LargerGCN","2","","","","","","","","","","","","3","","false","","true","","false","42","","","","","","","Tasks.GRAPH_CLASSIFICATION","","true","1813342123","false","0","","","362","6.8359375e-7","0.7288135886192322","0.5762993097305298","0.7372881174087524","0.5786440968513489","0.6499999761581421","0.6499999761581421","0.6747173070907593","0.6747173070907593","17015","0.8389830589294434","","","0.47159987688064575","","","",""
