"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","legacy","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_Cycles","4dbf6yq8","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:39:35.000Z","484","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","46","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1310705811","true","","","199","0.0000625","0.9494949579238892","0.4812602400779724","0.9494949579238892","0.4812602400779724","1","1","0.00010036023741122337","0.0000733068518457003","0.9780219793319702","","","0.17855754494667053","","","",""
"LargerTopoGNN_Cycles","jnpaah9f","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:39:27.000Z","485","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","45","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1782839801","true","","","199","0.00003125","0.9595959782600404","0.11757222563028336","0.9595959782600404","0.11757218837738036","1","1","0.00006760857650078833","0.00006493226828752086","0.9560439586639404","","","0.22209297120571136","","","",""
"LargerTopoGNN_Cycles","3k5bwk6n","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:38:26.000Z","506","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","44","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3023172454","true","","","199","0.000015625","0.8989899158477783","0.4785938262939453","0.8989899158477783","0.47859328985214233","1","1","0.0000867158014443703","0.00005367710764403455","0.9560439586639404","","","0.1807573437690735","","","",""
"LargerTopoGNN_Cycles","7nt6b87y","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:37:18.000Z","503","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","43","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","897005990","true","","","199","0.000015625","0.9696969985961914","0.3498474955558777","0.9696969985961914","0.3498474955558777","1","1","0.0005039277020841837","0.011280774138867857","0.9560439586639404","","","0.16432489454746246","","","",""
"LargerTopoGNN_Cycles","fvv47w0r","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:37:17.000Z","511","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","4","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2299754520","true","","","199","0.000015625","0.9292929172515868","0.23356685042381287","0.9292929172515868","0.23356683552265167","1","1","0.0004805685020983219","0.00001276997136301361","0.9560439586639404","","","0.17366580665111542","","","",""
"LargerTopoGNN_Cycles","b1faw7wd","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:37:13.000Z","519","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","46","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3876033510","true","","","199","0.000125","1","0.000004235783308104146","1","0.000004235783308104146","1","1","0.000005101353053760249","6.295735488492937e-7","1","","","0.000017948272216017358","","","",""
"LargerTopoGNN_Cycles","qje95h69","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:32:57.000Z","481","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","45","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","881959806","true","","","199","0.000125","1","0.000059479265473783016","1","0.00005947927274974063","1","1","0.00018139374151360244","0.000012657869774557184","1","","","0.00002620430132083129","","","",""
"LargerTopoGNN_Cycles","7nt6b87y","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:28:55.000Z","494","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","44","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","4184281422","true","","","199","0.00025","1","0.00035782050690613687","1","0.00035782050690613687","1","1","0.0000048298352339770645","0.0000021606547306873836","1","","","0.00002384318941039965","","","",""
"LargerTopoGNN_Cycles","fvv47w0r","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:28:51.000Z","500","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","43","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1035515557","true","","","199","0.001","1","3.706654183588398e-7","1","3.706654183588398e-7","1","1","4.383910265914892e-7","5.662431590280903e-7","1","","","8.455775741822436e-7","","","",""
"LargerTopoGNN_Cycles","b1faw7wd","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-04T08:28:36.000Z","512","fy202p62","false","mean","true","32","","Cycles","false","","8","32","false","32","","0","","false","true","24","","","146","","0.001","25","200","false","3","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3019746984","true","","","199","0.000125","1","0.000003018671577592613","1","0.0000030186713502189377","1","1","0.000011923972124350256","0.0000017769571059034206","1","","","0.000009748078809934668","","","",""
